CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,SITE EASTING,SITE NORTHING,COUNCIL,COUNTY,PARISH,NGR,URL,,,,ETRS89 Geodetic ( Decimal Degrees )
335438,NB54NW 41,Traigh Geiraha,Wall (Period Unassigned),153389,949840,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53389 49840,http://canmore.org.uk/site/335438,,,,"58.3673359103, -6.218686169, 56.1632"
335439,NB54NW 42,Traigh Geiraha,Cultivation Remains (Period Unassigned),153533,949686,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53533 49686,http://canmore.org.uk/site/335439,,,,"58.3660375546, -6.2160666708, 56.1549"
335440,NB54NW 43,Gob Hais,Rectilinear Enclosure (Period Unassigned),153718,949464,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53718 49464,http://canmore.org.uk/site/335440,,,,"58.3641531086, -6.2126758191, 56.1445"
335441,NB54NW 44,Tolsta,Dyke (Post Medieval),153468,949108,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53468 49108,http://canmore.org.uk/site/335441,,,,"58.3608238538, -6.2165560593, 56.1532"
335442,NB54NW 45,Tolsta,Mound (Period Unassigned),154511,947980,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54511 47980,http://canmore.org.uk/site/335442,,,,"58.3513055638, -6.1975779895, 56.0955"
335443,NB54NE 4,Tolsta,Dyke (Post Medieval),155030,947570,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55030 47570,http://canmore.org.uk/site/335443,,,,"58.3479233522, -6.1882989637, 56.067"
335444,NB54NW 46,Tolsta,Field System (Pre-improvement),154650,946799,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54650 46799,http://canmore.org.uk/site/335444,,,,"58.3408048683, -6.1939530323, 56.074"
335445,NB54NW 47,Tolsta,Dyke (Modern),154596,946825,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54596 46825,http://canmore.org.uk/site/335445,,,,"58.3410075488, -6.1949005321, 56.0775"
335446,NB54NW 48,Tolsta,Field System (Pre-improvement),154339,946558,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54339 46558,http://canmore.org.uk/site/335446,,,,"58.3384721186, -6.1989939977, 56.0846"
335447,NB54NW 49,Tolsta,Field System (Period Unassigned),153876,945806,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53876 45806,http://canmore.org.uk/site/335447,,,,"58.3314768453, -6.2060781366, 56.0949"
335448,NB54NW 50,Tolsta,Curvilinear Enclosure (Period Unassigned),153719,945474,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53719 45474,http://canmore.org.uk/site/335448,,,,"58.3284150017, -6.2083975499, 56.0969"
335449,NB54SW 9,Sheilavig Mor,Cultivation Remains (Period Unassigned),151484,943313,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51484 43313,http://canmore.org.uk/site/335449,,,,"58.3077996861, -6.2441287725, 56.1575"
334211,NB43SE 29,"Mealabost, Isle Of Lewis",Findspot,146532,932915,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46532 32915,http://canmore.org.uk/site/334211,,,,"58.2118469579, -6.3170287744, 56.255"
334212,NB43SW 246,"Gearraidh Scoir, Stornoway, Isle Of Lewis",Settlement (Period Unassigned),143965,934792,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43965 34792,http://canmore.org.uk/site/334212,,,,"58.2271730822, -6.3626532273, 56.3699"
334272,NB43SW 247,Holm,Findspot,144159,930580,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44159 30580,http://canmore.org.uk/site/334272,,,,"58.189565176, -6.3547305337, 56.3542"
334274,NB43NE 21,Teanga Tunga,Gun Emplacement (Modern),145071,935632,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45071 35632,http://canmore.org.uk/site/334274,,,,"58.2353371274, -6.3447989397, 56.3265"
334275,NB43NW 34,Tong,Stone Row (Neol/bronze Age),144484,935931,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44484 35931,http://canmore.org.uk/site/334275,,,,"58.2376747012, -6.3550950415, 56.3526"
334276,NB43NW 35,Tong,Cellular Building (Period Unassigned),144057,935933,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44057 35933,http://canmore.org.uk/site/334276,,,,"58.2374446835, -6.3623481007, 56.3701"
334277,NB43NW 36,Laxdale,Mound (Period Unassigned),144159,935079,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44159 35079,http://canmore.org.uk/site/334277,,,,"58.2298559904, -6.3596757802, 56.3623"
334278,NB43SW 248,Steinish,Dyke (Post Medieval),144085,933730,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44085 33730,http://canmore.org.uk/site/334278,,,,"58.2177320819, -6.3594473774, 56.3621"
334279,NB43SW 249,Steinish,Cairn (Post Medieval),144250,933705,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44250 33705,http://canmore.org.uk/site/334279,,,,"58.2176039637, -6.3566196093, 56.3555"
334280,NB43SW 250,Steinish,Dyke (Post Medieval),144342,933789,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44342 33789,http://canmore.org.uk/site/334280,,,,"58.2184096005, -6.3551505586, 56.3515"
334281,NB43SW 251,Steinish,Dyke (Post Medieval),144840,934165,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44840 34165,http://canmore.org.uk/site/334281,,,,"58.2220654907, -6.3471110147, 56.3308"
334282,NB43SE 30,Stornoway Airport,Stone Row (Neol/bronze Age),146557,933344,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46557 33344,http://canmore.org.uk/site/334282,,,,"58.215703448, -6.3170717698, 56.2556"
334283,NB43SE 31,Stornoway Airport,Curvilinear Enclosure (Period Unassigned),146887,933489,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46887 33489,http://canmore.org.uk/site/334283,,,,"58.217191691, -6.3116289638, 56.2431"
334284,NB43SE 32,Stornoway Airport,Promontory Fort (Prehistoric),146858,933431,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46858 33431,http://canmore.org.uk/site/334284,,,,"58.2166555865, -6.3120580472, 56.2438"
334285,NB43SE 33,Melbost,Enclosure (Prehistoric),147171,933039,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 47171 33039,http://canmore.org.uk/site/334285,,,,"58.213324439, -6.3063198938, 56.2288"
334286,NB43SE 34,Branahuie,Dyke (Post Medieval),146715,931982,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46715 31982,http://canmore.org.uk/site/334286,,,,"58.2035961417, -6.3129082553, 56.2433"
334287,NB43SE 35,Branahuie,Field System (Post Medieval),146678,931945,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46678 31945,http://canmore.org.uk/site/334287,,,,"58.2032435159, -6.3134957306, 56.2455"
334288,NB43SE 36,Holm,Dyke (Post Medieval),145888,931417,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45888 31417,http://canmore.org.uk/site/334288,,,,"58.1980603217, -6.3263221394, 56.2783"
334289,NB52NW 2,Bayble,Wall (Period Unassigned),150683,929319,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50683 29319,http://canmore.org.uk/site/334289,,,,"58.1820053772, -6.2427340938, 56.0521"
334290,NB52NW 3,Rubha Nan Suighean,Dyke (Period Unassigned),150666,929336,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50666 29336,http://canmore.org.uk/site/334290,,,,"58.1821480425, -6.2430405382, 56.053"
334292,NB43SE 37,Knock Ramadale,Field System (Period Unassigned),148442,931424,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48442 31424,http://canmore.org.uk/site/334292,,,,"58.1995870018, -6.2830049829, 56.168"
334293,NB43SE 38,Knock Ramadale,Curvilinear Enclosure (Period Unassigned),148436,931694,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48436 31694,http://canmore.org.uk/site/334293,,,,"58.2020018088, -6.2833983843, 56.17"
334294,NB43SE 39,The Old Manse,Curvilinear Enclosure (Period Unassigned),148408,931865,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48408 31865,http://canmore.org.uk/site/334294,,,,"58.2035173794, -6.2840581627, 56.1721"
335450,NB54SW 10,Tolsta,Curvilinear Enclosure (Period Unassigned),151382,943245,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51382 43245,http://canmore.org.uk/site/335450,,,,"58.3071329055, -6.245791396, 56.161"
335451,NB54SW 11,Tolsta,Curvilinear Enclosure (Period Unassigned),151264,943255,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51264 43255,http://canmore.org.uk/site/335451,,,,"58.3071556639, -6.2478101291, 56.1652"
335452,NB54SW 12,Tolsta,Curvilinear Enclosure (Period Unassigned),151276,943206,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51276 43206,http://canmore.org.uk/site/335452,,,,"58.3067235825, -6.2475532174, 56.1641"
335453,NB54SW 13,Tolsta,Rectilinear Enclosure (Period Unassigned),151294,943198,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51294 43198,http://canmore.org.uk/site/335453,,,,"58.3066621216, -6.2472383145, 56.1634"
335454,NB54SW 14,Sheilavig Mor,Stone Row (Neol/bronze Age),151331,943240,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51331 43240,http://canmore.org.uk/site/335454,,,,"58.3070592512, -6.2466538732, 56.1627"
335455,NB54SW 15,Druim Mor,Dyke (Period Unassigned),151487,941968,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51487 41968,http://canmore.org.uk/site/335455,,,,"58.2957545685, -6.2426326174, 56.1372"
335456,NB54SW 16,Coll,Field System (Post Medieval),150577,941834,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50577 41834,http://canmore.org.uk/site/335456,,,,"58.2940388085, -6.2579682552, 56.1713"
335457,NB54SW 17,Coll,Field System (Modern),150162,941912,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50162 41912,http://canmore.org.uk/site/335457,,,,"58.2945016746, -6.2651116496, 56.1874"
335458,NB44SE 63,Gress,Cairn (Period Unassigned),149253,941663,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 49253 41663,http://canmore.org.uk/site/335458,,,,"58.2917538214, -6.2803039494, 56.2181"
335459,NB43NE 22,Mol Mor Vatisker,Stone Row (Neol/bronze Age),148991,939308,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48991 39308,http://canmore.org.uk/site/335459,,,,"58.2705121902, -6.2822080612, 56.2011"
335460,NB43NE 23,Tota Bhuirn,Field System (Post Medieval),147572,939061,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 47572 39061,http://canmore.org.uk/site/335460,,,,"58.2674880145, -6.3060591874, 56.2536"
335461,NB43NE 24,Coll Sands,Shell Midden (Period Unassigned),146441,938898,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46441 38898,http://canmore.org.uk/site/335461,,,,"58.2653777901, -6.3251034802, 56.2949"
335462,NB43NE 25,Back,Cellular Building (Post Medieval),146332,937604,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46332 37604,http://canmore.org.uk/site/335462,,,,"58.2537261161, -6.3255408403, 56.2883"
335463,NB43NE 26,Back,Cultivation Remains (Period Unassigned),146193,938227,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46193 38227,http://canmore.org.uk/site/335463,,,,"58.2592254518, -6.3285838928, 56.2995"
335464,NB43NE 27,Back,Cairn (Post Medieval),146277,937729,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46277 37729,http://canmore.org.uk/site/335464,,,,"58.254813894, -6.3266119362, 56.2918"
335465,NB43NE 28,Back,Cultivation Remains (Period Unassigned),146280,937392,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46280 37392,http://canmore.org.uk/site/335465,,,,"58.2517975083, -6.3261925063, 56.2887"
335466,NB43NE 29,Tonga,Enclosure (Period Unassigned),146749,936826,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 46749 36826,http://canmore.org.uk/site/335466,,,,"58.246998529, -6.3176073099, 56.2664"
335467,NB43NE 30,Teanga Tunga,Rectilinear Enclosure (Modern),145069,935620,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 45069 35620,http://canmore.org.uk/site/335467,,,,"58.2352285023, -6.3448197332, 56.3265"
335468,NB43NW 37,Tong,Stone Row (Neol/bronze Age),144184,936032,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44184 36032,http://canmore.org.uk/site/335468,,,,"58.238405056, -6.3603005568, 56.3653"
335469,NB43NW 38,Tong,Cellular Building (Period Unassigned),143791,936096,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 43791 36096,http://canmore.org.uk/site/335469,,,,"58.2387497539, -6.3670447459, 56.3827"
335470,NB43SW 304,"South Beach, Stornoway",Rectilinear Enclosure (Post Medieval),142227,932758,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42227 32758,http://canmore.org.uk/site/335470,,,,"58.2079450598, -6.3899024562, 56.4432"
335471,NB43SW 305,"Point Street, Stornoway",Rectilinear Enclosure (Post Medieval),142220,932780,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42220 32780,http://canmore.org.uk/site/335471,,,,"58.2081379806, -6.3900455823, 56.4434"
335472,NB43SW 306,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),142352,933125,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42352 33125,http://canmore.org.uk/site/335472,,,,"58.2113046505, -6.3881879562, 56.4377"
335473,NB43SW 307,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),142360,933135,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42360 33135,http://canmore.org.uk/site/335473,,,,"58.211398877, -6.3880632853, 56.4374"
335474,NB43SW 308,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),142383,933208,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42383 33208,http://canmore.org.uk/site/335474,,,,"58.2120660436, -6.3877538392, 56.4366"
335475,NB43SW 309,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),142385,933205,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42385 33205,http://canmore.org.uk/site/335475,,,,"58.2120403467, -6.3877165818, 56.4366"
335476,NB43SW 310,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),142388,933227,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42388 33227,http://canmore.org.uk/site/335476,,,,"58.2122391132, -6.3876900323, 56.4364"
335477,NB43SW 311,"Bayhead, Stornoway",Rectilinear Enclosure (Post Medieval),142387,933224,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42387 33224,http://canmore.org.uk/site/335477,,,,"58.2122116634, -6.3877036794, 56.4365"
335478,NB43SW 312,"Bayhead, Stornoway",Bridge (Post Medieval),142372,933314,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42372 33314,http://canmore.org.uk/site/335478,,,,"58.2130088623, -6.3880578443, 56.437"
335480,NB43SW 314,Stornoway,Landing Stage (Modern),142192,933071,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42192 33071,http://canmore.org.uk/site/335480,,,,"58.2107275529, -6.3908429648, 56.4444"
335481,NB43SW 315,Stornoway,Water Tank (Modern),142057,933016,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42057 33016,http://canmore.org.uk/site/335481,,,,"58.2101560656, -6.3930725993, 56.4502"
335482,NB43SW 316,Stornoway,Blockhouse (Modern),141841,932855,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 41841 32855,http://canmore.org.uk/site/335482,,,,"58.2085878987, -6.3965588812, 56.4606"
335483,NB43SW 317,Stornoway,Bridge (Modern),141929,932159,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 41929 32159,http://canmore.org.uk/site/335483,,,,"58.2024066692, -6.3942943382, 56.4567"
335484,NB43SW 318,Stornoway,Building (Modern),142000,931891,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42000 31891,http://canmore.org.uk/site/335484,,,,"58.2000482343, -6.3927930257, 56.4533"
335485,NB43SW 319,Stornoway,Landing Stage (Modern),141864,931852,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 41864 31852,http://canmore.org.uk/site/335485,,,,"58.1996194291, -6.3950566634, 56.4591"
336583,NB33SE 37,"Airidh An Aip, Lewis",Shieling (Modern),135148,934116,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 35148 34116,http://canmore.org.uk/site/336583,,,,"58.215910076, -6.5115339846, 56.7087"
334295,NB43SE 40,The Old Manse,Dyke (Post Medieval),148375,931920,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48375 31920,http://canmore.org.uk/site/334295,,,,"58.2039911525, -6.2846774792, 56.1735"
334296,NB43SE 41,Aignish,Field System (Post Medieval),148837,932642,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48837 32642,http://canmore.org.uk/site/334296,,,,"58.2107210942, -6.2776179027, 56.1606"
334297,NB43SE 42,Aignish,"Farmhouse (Post Medieval), Farmstead (Post Medieval)",148961,932687,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48961 32687,http://canmore.org.uk/site/334297,,,,"58.2111947612, -6.2755621842, 56.1558"
334298,NB43SE 43,Rubh An T-sean Eich,Dyke (Period Unassigned),149554,932772,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 49554 32772,http://canmore.org.uk/site/334298,,,,"58.2122933443, -6.2655902935, 56.1331"
334299,NB53SE 8,Sheshader,Harbour (Modern),155568,934136,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55568 34136,http://canmore.org.uk/site/334299,,,,"58.2278872128, -6.1649493951, 55.8914"
334300,NB53SE 9,Sheshader,Curvilinear Enclosure (Post Medieval),155563,934155,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55563 34155,http://canmore.org.uk/site/334300,,,,"58.2280546366, -6.1650542772, 55.8929"
334301,NB53SE 10,Sheshader,Lazy Beds (Post Medieval),155993,933452,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55993 33452,http://canmore.org.uk/site/334301,,,,"58.2219955913, -6.1570147541, 55.8607"
334302,NB53SE 11,Sheshader,Stone Row (Neol/bronze Age),156052,933399,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56052 33399,http://canmore.org.uk/site/334302,,,,"58.2215534839, -6.1559574563, 55.8572"
334303,NB53SW 33,Bayble,Shieling (Post Medieval),154051,931680,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54051 31680,http://canmore.org.uk/site/334303,,,,"58.2050434734, -6.1881117893, 55.9298"
334304,NB53SW 34,Bayble,Dyke (Post Medieval),153652,931415,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53652 31415,http://canmore.org.uk/site/334304,,,,"58.2024470575, -6.1946020657, 55.9435"
334305,NB53SW 35,Bayble,Cultivation Remains (Period Unassigned),153605,931318,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53605 31318,http://canmore.org.uk/site/334305,,,,"58.2015519317, -6.1952969149, 55.9441"
334306,NB53SW 36,Bayble,Dyke (Post Medieval),153576,931333,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53576 31333,http://canmore.org.uk/site/334306,,,,"58.201670093, -6.1958048413, 55.9455"
334307,NB53SW 37,Bayble,Rectilinear Enclosure (Pre-improvement),153427,931255,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53427 31255,http://canmore.org.uk/site/334307,,,,"58.200888147, -6.1982503899, 55.9516"
334308,NB53SW 38,Bayble,Naust (Period Unassigned),153212,931239,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53212 31239,http://canmore.org.uk/site/334308,,,,"58.2006245935, -6.201881321, 55.9614"
334309,NB53SW 39,Bayble,House (Period Unassigned),153021,931177,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53021 31177,http://canmore.org.uk/site/334309,,,,"58.1999623376, -6.2050562314, 55.9695"
334310,NB53SW 40,Bayble,Naust (Period Unassigned),153009,931174,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53009 31174,http://canmore.org.uk/site/334310,,,,"58.1999287468, -6.2052566466, 55.97"
334311,NB53SW 41,Bayble,Building (Pre-improvement),152898,931064,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52898 31064,http://canmore.org.uk/site/334311,,,,"58.1988812776, -6.2070232066, 55.9731"
334312,NB53SW 42,Bayble,Pier (Modern),152828,930992,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52828 30992,http://canmore.org.uk/site/334312,,,,"58.1981971361, -6.2081344087, 55.975"
334313,NB53SW 43,Bayble,Dyke (Post Medieval),152558,930597,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52558 30597,http://canmore.org.uk/site/334313,,,,"58.1945076531, -6.2122955037, 55.9827"
334314,NB53SW 44,Bayble,Cultivation Remains (Period Unassigned),152581,930485,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52581 30485,http://canmore.org.uk/site/334314,,,,"58.1935173464, -6.2117864039, 55.9791"
334315,NB53SW 45,Eagleton,Blackhouse (Post Medieval),152647,930475,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52647 30475,http://canmore.org.uk/site/334315,,,,"58.1934647775, -6.2106562157, 55.9761"
334316,NB53NW 2,Shulishader,Stone Row (Neol/bronze Age),152555,935098,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52555 35098,http://canmore.org.uk/site/334316,,,,"58.2348223881, -6.2171332124, 56.0347"
334317,NB53NW 3,Shulishader,Cairn (Period Unassigned),152549,935192,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52549 35192,http://canmore.org.uk/site/334317,,,,"58.2356609889, -6.2173352155, 56.0354"
334318,NB53NW 4,Shulishader,Mound (Period Unassigned),152682,935349,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52682 35349,http://canmore.org.uk/site/334318,,,,"58.2371419579, -6.2152435779, 56.031"
334319,NB53NW 5,Shulishader,"Field System (Post Medieval), Township (19th Century)",153202,935518,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53202 35518,http://canmore.org.uk/site/334319,,,,"58.238947407, -6.2065914175, 56.0125"
337226,NB43SW 340,"Nether Holm, Lewis","Field System (Period Unassigned), Settlement (Period Unassigned)",144675,930753,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44675 30753,http://canmore.org.uk/site/337226,,,,"58.19141335, -6.3461696977, 56.3313"
337227,NB43SW 341,"Holm, Lewis","Archaeological Feature (Period Unassigned), Cultivation Remains (Period Unassigned)",144438,930837,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44438 30837,http://canmore.org.uk/site/337227,,,,"58.1920283925, -6.3502811036, 56.3421"
337228,NB43SW 342,"Stoneyfield, Holm, Lewis","Findspot, Lithic Implement(S)",144255,931155,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44255 31155,http://canmore.org.uk/site/337228,,,,"58.1947702056, -6.3537336614, 56.3502"
334407,NB53NW 6,Shulishader,Cairn (Period Unassigned),153435,936319,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53435 36319,http://canmore.org.uk/site/334407,,,,"58.246252707, -6.2034843376, 56.0078"
334408,NB53NW 7,Shulishader,Cultivation Remains (Period Unassigned),153968,936470,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53968 36470,http://canmore.org.uk/site/334408,,,,"58.2479034072, -6.1945893833, 55.988"
334409,NB53NW 8,Shulishader,Stone Row (Neol/bronze Age),154000,936432,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54000 36432,http://canmore.org.uk/site/334409,,,,"58.2475809055, -6.1940054519, 55.9857"
334410,NB53NW 9,Flesherin,Craft (Modern),154826,936932,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54826 36932,http://canmore.org.uk/site/334410,,,,"58.252520397, -6.1805001571, 55.955"
334411,NB53NE 11,Portnaguran,Slipway (Modern),155636,937240,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 55636 37240,http://canmore.org.uk/site/334411,,,,"58.2557297574, -6.1670607552, 55.9237"
334412,NB53NE 12,Portnaguran,Dyke (Post Medieval),156501,937581,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56501 37581,http://canmore.org.uk/site/334412,,,,"58.259263767, -6.1527187463, 55.8874"
334413,NB53NE 13,Portnaguran,Dyke (Period Unassigned),156378,937679,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56378 37679,http://canmore.org.uk/site/334413,,,,"58.2600735648, -6.154912157, 55.8945"
334414,NB53NE 14,Tiumpan Head,Rectilinear Enclosure (Modern),157140,937634,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57140 37634,http://canmore.org.uk/site/334414,,,,"58.2600916265, -6.1419137408, 55.8577"
334415,NB53NE 15,Tiumpan Head,Rectilinear Enclosure (Modern),157163,937644,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57163 37644,http://canmore.org.uk/site/334415,,,,"58.2601938985, -6.1415332907, 55.8567"
335575,NB43NW 39,"Tong Farm, Lewis",Findspot (Prehistoric),144663,936100,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 44663 36100,http://canmore.org.uk/site/335575,,,,"58.239291999, -6.3522411879, 56.3455"
336163,NB43NW 40,"Ecc 33.27/45.7 Sorval, Mullach Nead A'chlamhain","Blackhouse (Post Medieval), Byre (Post Medieval), House (Post Medieval), House (Period Unassigned), Shieling (Post Medieval)",140700,939950,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40700 39950,http://canmore.org.uk/site/336163,,,,"58.2714522252, -6.4238373296, 56.5218"
337327,NB43NW 42,Loch Mor An Stairr Tramway,Tramway (Modern),140460,938030,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40460 38030,http://canmore.org.uk/site/337327,,,,"58.2541178527, -6.4257676233, 56.5275"
334416,NB53NE 16,Tiumpan Head,Dyke (Prehistoric),157272,937513,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57272 37513,http://canmore.org.uk/site/334416,,,,"58.2590805328, -6.139543584, 55.8504"
334418,NB53NE 18,Gotlair,Rectilinear Enclosure (Pre-improvement),157117,936908,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57117 36908,http://canmore.org.uk/site/334418,,,,"58.2535754358, -6.1415446232, 55.8504"
334419,NB53NE 19,Geodha Foatlair,Cultivation Remains (Post Medieval),157035,936586,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 57035 36586,http://canmore.org.uk/site/334419,,,,"58.2506457133, -6.1426009702, 55.8505"
